,startedAt,updatedAt,market,resolution,Low,High,Open,Close,baseTokenVolume,trades,usdVolume,startingOpenInterest,percent_change,macd,macd_signal,macd_hist,ma8,ma55,ma13,ma21,ma99,ma200,upper,middle,lower,rsi,atr
71,2023-09-28T00:30:00.000Z,2023-09-28T00:43:30.163Z,ETC-USD,15MINS,15.41,15.45,15.45,15.44,2411.5,69,37207.141,39104.4,0.0006480881399870686,,,,15.375907439410867,,15.357836042759587,15.336596111595096,,,15.42342628719342,15.3285,15.23357371280658,98.69466773318413,0.03344959864533194
70,2023-09-28T00:45:00.000Z,2023-09-28T00:59:56.637Z,ETC-USD,15MINS,15.43,15.49,15.46,15.43,2080.7,50,32173.215,39036.6,0.0006485084306095956,,,,15.387928008430674,,15.368145179508216,15.34508737417736,,,15.43715286881271,15.336500000000001,15.235847131187292,70.26399049191991,0.034777118713065366
69,2023-09-28T01:00:00.000Z,2023-09-28T01:13:47.995Z,ETC-USD,15MINS,15.39,15.44,15.43,15.42,644.1,30,9931.594,38941.9,-0.001941747572815511,,,,15.395055117668301,,15.375553011007042,15.351897612888509,,,15.446897292033942,15.343500000000002,15.240102707966063,44.57995965975001,0.035538262777412045
68,2023-09-28T01:15:00.000Z,2023-09-28T01:28:40.308Z,ETC-USD,15MINS,15.41,15.45,15.42,15.45,328.9,10,5075.932,39058.6,0.0012961762799741372,,,,15.40726509151979,,15.386188295148893,15.360816011716826,,,15.461640818955987,15.351500000000001,15.241359181044016,82.64444955657034,0.0357613496385414
67,2023-09-28T01:30:00.000Z,2023-09-28T01:44:18.169Z,ETC-USD,15MINS,15.4,15.44,15.44,15.43,709.1,26,10937.221,39062.9,-0.0012944983818770073,,,,15.41231729340428,,15.392447110127621,15.367105465197115,,,15.465280723418644,15.360500000000002,15.25571927658136,43.13876361033864,0.03647328215661427
66,2023-09-28T01:45:00.000Z,2023-09-28T01:59:38.604Z,ETC-USD,15MINS,15.42,15.45,15.42,15.45,270.4,13,4175.191,39021.4,-0.0019379844961241455,0.042539454092464624,0.03499232546392012,0.007547128628544501,15.42069122820333,,15.400668951537961,15.374641331997378,,,15.474947169997057,15.368500000000001,15.262052830002945,70.9304277420584,0.03614961804878353
65,2023-09-28T02:00:00.000Z,2023-09-28T02:11:52.778Z,ETC-USD,15MINS,15.45,15.5,15.45,15.48,2023.3,42,31304.512,39107.4,0.003240440699935343,0.04531239828989264,0.03705634002911463,0.008256058260778014,15.433870955269256,,15.41200195846111,15.384219392724889,,,15.488562199690497,15.378,15.267437800309503,88.21323252751348,0.03684213714634439
64,2023-09-28T02:15:00.000Z,2023-09-28T02:26:36.204Z,ETC-USD,15MINS,15.42,15.48,15.47,15.43,734.7,25,11358.724,39202.3,0.0012978585334197934,0.04297994832161045,0.03824106168761379,0.0047388866339966584,15.4330107429872,,15.41457310725238,15.388381266113536,,,15.492148046678478,15.384,15.275851953321522,29.584135236376202,0.038000030289027195
63,2023-09-28T02:30:00.000Z,2023-09-28T02:40:00.581Z,ETC-USD,15MINS,15.41,15.42,15.42,15.41,410.7,11,6329.571,38921.1,-0.0006485084306095956,0.03906728867897691,0.03840630708588642,0.0006609815930904914,15.4278972445456,,15.413919806216326,15.39034660555776,,,15.493754432532631,15.388000000000002,15.282245567467372,19.314532278627414,0.03710002877457581
62,2023-09-28T02:45:00.000Z,2023-09-28T02:57:05.894Z,ETC-USD,15MINS,15.4,15.42,15.41,15.42,1669.3,16,25712.545,39131.5,0.004560260586319309,0.036354324130716265,0.03799591049485239,-0.0016415863641361245,15.426142301313243,,15.414788405328279,15.393042368688873,,,15.496230513765676,15.392000000000005,15.287769486234334,40.1057492511146,0.036245027335847
61,2023-09-28T03:00:00.000Z,2023-09-28T03:12:36.487Z,ETC-USD,15MINS,15.33,15.43,15.42,15.35,2687.3,48,41324.537,38932.6,-0.0006510416666666297,0.02823044222959048,0.03604281684180001,-0.00781237461220953,15.4092217899103,,15.40553291885281,15.389129426080792,,,15.49643331215558,15.391500000000004,15.286566687844429,8.704350466209231,0.03943277596905463
60,2023-09-28T03:15:00.000Z,2023-09-28T03:29:56.327Z,ETC-USD,15MINS,15.35,15.36,15.36,15.36,1044.7,8,16038.13,39677.4,0.0,0.02234158384860052,0.033302570243160114,-0.010960986394559592,15.398283614374677,,15.399028216159552,15.386481296437085,,,15.496230513765676,15.392000000000005,15.287769486234334,25.394026839300132,0.037961137170601886
59,2023-09-28T03:30:00.000Z,2023-09-28T03:43:29.849Z,ETC-USD,15MINS,15.35,15.36,15.35,15.36,853.8,13,13105.856,39822.6,0.0006514657980456473,0.017473200970631098,0.03013669638865431,-0.012663495418023214,15.389776144513638,,15.393452756708188,15.384073905851896,,,15.496013284171672,15.392500000000004,15.288986715828335,25.394026839300132,0.03656308031207178
